Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
DR1014-E_1_val_1	0.0038929692974488074	0.007785938594897615	0.0012976564324829359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025953128649658716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025953128649658716	0.0	0.0	0.0005190625729931743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005258148816127794	0.0	0.0
DR1014-E_2_val_2	0.0	0.0012976564324829359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025953128649658716	0.00025953128649658716	0.0	0.0	0.0007785938594897615	0.0	0.0005190625729931743	0.0	0.0010381251459863486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DR1014-SAH_1_val_1	0.00661625708884688	0.004725897920604915	0.0018903591682419658	0.002835538752362949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001890359168241966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001890359168241966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038043209477324344	0.0	0.0003835208750412285	0.00019469571007472422	0.0	0.0
DR1014-SAH_2_val_2	0.0	0.0037807183364839316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007561436672967864	0.0022684310018903594	0.0003780718336483932	0.0013232514177693763	0.0003780718336483932	0.003213610586011342	0.0003780718336483932	0.00037905637705495937	0.0	0.00019264259404811444	0.0007866861240368012	0.0008031338281976272	0.00020536242360517842	0.0010533944583024338	0.0006447120715888285	0.00044066937678333384	0.0004647282849899735	0.0
DR1015-SAH_1_val_1	0.0012391420180666907	0.003717426054200072	0.0024782840361333813	0.003717426054200072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024782840361333813	0.0	0.00024782840361333813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024782840361333813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002478572738674162	0.0	0.0	0.0	0.0	0.0	0.0	0.0005009881992229673	0.0	0.0	0.0
DR1015-SAH_2_val_2	0.0	0.0024782840361333813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024782840361333813	0.00024782840361333813	0.0	0.0004956568072266763	0.001734798825293367	0.0	0.001734798825293367	0.0004956568072266763	0.001982627228906705	0.00024782840361333813	0.00024855774369222586	0.0	0.0	0.0002589962341947548	0.0005290207561293667	0.0	0.0005589855530183822	0.0002857689900638122	0.0005884083553986466	0.00031168280664133725	0.0
DR1018-E_1_val_1	0.009415900317001978	0.009415900317001978	0.0	0.009415900317001978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297784439434207	0.0	0.0012651581764010044	0.0006388021182678242	0.0	0.0
DR1018-E_2_val_2	0.0031386334390006592	0.0031386334390006592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012554533756002637	0.0025109067512005274	0.0	0.0012554533756002637	0.0	0.0031386334390006592	0.0	0.0006292553392315534	0.0	0.0	0.0	0.0006645578032377257	0.0	0.0013890335798867938	0.000707138563801577	0.0007234110276777059	0.0	0.0
DR1018-SAH_1_val_1	0.0030062228813644244	0.005010371468940707	0.0010020742937881413	0.0010020742937881413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004008297175152566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020147520142483263	0.0	0.00020301641793771862	0.00020592783876673937	0.0	0.0
