Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
DR1014-E_1_val_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009042926773393326	0.0	0.0	0.0009042926773393326	0.002712878032017998	0.011755804805411323	0.009042926773393327	0.058176162242163765	0.028937365674858634	0.05094182082344907	0.08922354416414748	0.06571193455332484	0.2275803237970657	0.5883931020554597	1.7651793061663714	3.1306612489487904	26.583190404850903	42.66392565508538	12.377053874743607	6.386717749155202	3.355227263821393	0.946794433174284	0.555838565671243	0.5684986631539937	0.267369201599996	0.16578699084554435	0.05787473134971729	0.028635934782412196	0.009042926773393327	0.003918601601803775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DR1014-E_2_val_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007898604485842902	0.016925581041091934	0.017207674058443465	0.027363022683098627	0.07475464959815603	0.07757557977167133	0.09591162589952087	0.1235567415999711	0.1413286016931177	0.2208788325862499	0.24739557621729383	0.44147557215514655	0.8973378881952314	2.367606694631442	15.83754827316766	39.134200111146846	22.451783251007456	11.174550696346412	3.7081127130859066	1.2403629972946832	0.6894353344071463	0.34415348116886896	0.2330088323323658	0.16079301989037345	0.10014302115979393	0.05218720821003348	0.04118558053332371	0.014386743884928145	0.008462790520545967	0.009309069572600564	0.008180697503194435	0.005359767329679113	0.0016925581041091937	0.0028209301735153225	0.0025388371561637906	0.0016925581041091937	0.0025388371561637906	0.0	0.0008462790520545969	0.0016925581041091937	0.0042313952602729835	0.0042313952602729835	0.0	0.0	0.0008462790520545969	0.0008462790520545969	0.0	0.0	0.0	0.0	0.0	0.0	0.0019746511214607256	0.0	0.0	0.0008462790520545969	0.0008462790520545969	0.0	0.0	0.0008462790520545969	0.001128372069406129
DR1014-SAH_1_val_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006525384834570531	0.0013050769669141061	0.0026101539338282123	0.0052203078676564246	0.0019576154503711594	0.0006525384834570531	0.004132743728561337	0.014355846636055169	0.05807592502767773	0.2055496222889717	0.6751598175502324	0.9224719027804527	1.4375422790558845	1.8044864195865766	3.4066859093014457	6.338976341129622	9.128143332253106	11.045518909477824	11.782234857300763	13.305912216172706	12.648588450503768	11.067922730743394	7.883752444300511	4.374617993095978	2.2584356912448924	0.8467774386994349	0.3749921151599865	0.24992223916405115	0.10201351624711934	0.029581744583386412	0.013268282496960078	0.004567769384199371	0.0026101539338282123	0.0006525384834570531	0.0006525384834570531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DR1014-SAH_2_val_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008130858029120778	0.0008130858029120778	0.0008130858029120778	0.0	0.0	0.0	0.0	0.002642528859464253	0.0020327145072801945	0.019107516368433823	0.05610292040093334	0.07297445081135889	0.1280610139586525	0.22522476740664513	0.348610537998553	0.49964122588947385	0.8043451305307715	1.2049931599156845	1.6412136931780368	2.2272452856269687	4.351025402833054	8.050769077534484	11.591554477765587	14.544072299588864	14.734131106019408	13.622236270537655	10.882137114724976	6.87870589263629	3.6103042363803155	1.616617847639942	0.9352519447996135	0.5758680199124814	0.34474838043472056	0.28295385941340245	0.2695379436653532	0.18457047726104164	0.11505164111205908	0.0544767487951092	0.026628560045370547	0.019107516368433827	0.012399558494409187	0.009350486733488896	0.009960301085672953	0.0073177722262087	0.002439257408736234	0.001829443056552175	0.004065429014560389	0.003455614662376331	0.0006098143521840585	0.002642528859464253	0.002642528859464253	0.0006098143521840585	0.001829443056552175	0.001219628704368117	0.0006098143521840585	0.001219628704368117	0.0020327145072801945	0.002642528859464253	0.001219628704368117	0.001829443056552175	0.001219628704368117	0.0	0.0	0.0006098143521840585	0.0	0.0006098143521840585	0.001219628704368117	0.0020327145072801945
DR1015-SAH_1_val_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008581063880299736	0.0008581063880299736	0.0	0.0	0.0011441418507066314	0.0	0.0017162127760599472	0.0017162127760599472	0.0051486383281798415	0.010297276656359683	0.03575443283458223	0.12242317802560958	0.7099400183634653	1.104382921394575	2.007396877064783	2.1581375658953847	3.5777315671596663	8.038168572139408	10.118504492186885	12.094437468357363	12.642767450308593	13.557508859948777	11.863034779052125	9.800147022227817	6.348271058645588	3.119216720489002	1.6035148037653306	0.516866081056721	0.2940444556316042	0.16304021372569505	0.052344489669828395	0.016876092297922814	0.016590056835246156	0.012871595820449604	0.0034324255521198943	0.0008581063880299736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DR1015-SAH_2_val_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010511323323049318	0.0	0.0007883492492286989	0.0	0.0	0.0010511323323049318	0.0021022646646098636	0.02838057297223316	0.08093718958747968	0.23597920860245727	0.3418807910821778	0.3300555523437478	0.4488335058942054	0.8480010090870068	1.2127439283968067	1.673665456112506	2.6924754691991506	5.44670496292083	10.021232873112746	13.278429187843118	14.43493753646104	13.726737127570882	12.620420347820312	10.115309216853891	6.046113175417778	2.9560469015245814	1.3373031097749424	0.6645784170997955	0.3894445291189764	0.2964193177099905	0.24307435184551554	0.1863132059010494	0.13060319228888778	0.07042586626443043	0.038629113212206245	0.03074562071991926	0.01602976806765021	0.008671841741515689	0.0015766984984573978	0.007357926326134523	0.003941746246143495	0.0015766984984573978	0.0015766984984573978	0.002365047747686097	0.004204529329219727	0.0026278308307623294	0.0015766984984573978	0.0007883492492286989	0.0	0.002365047747686097	0.0015766984984573978	0.0007883492492286989	0.0015766984984573978	0.0015766984984573978	0.0015766984984573978	0.0	0.0007883492492286989	0.0015766984984573978	0.0026278308307623294	0.0007883492492286989	0.0	0.0	0.0	0.0	0.0010511323323049318
DR1018-E_1_val_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002904380531937291	0.002904380531937291	0.0	0.0	0.0	0.004356570797905937	0.011617522127749164	0.010891426994764843	0.007260951329843228	0.004356570797905937	0.03340037611727885	0.02759161505340427	0.1285188385382252	0.22145901556021838	0.10746207968167977	0.16990626111833151	0.33327766603980413	0.7122993254576203	3.364724846249328	27.52336211090386	15.430973766182765	6.74251940489244	8.49531305591662	6.090485975472508	5.550271196532164	5.9648715174662215	5.185045344641047	5.596741285043167	4.008045134073432	1.9510176223288822	1.288092765914188	0.4559877435141549	0.28753367266179175	0.16264530978848832	0.06897903763351067	0.031222090718325886	0.01306971239371781	0.006534856196858905	0.004356570797905937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DR1018-E_2_val_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00267673117588794	0.00267673117588794	0.00267673117588794	0.00535346235177588	0.002007548381915955	0.027436494552851392	0.05085789234187085	0.029444042934767344	0.1137610749752375	0.28841778420192543	0.20142402098556733	0.2442517197997743	0.3647046227147321	0.432961267699875	0.6939425573489479	0.7608608367461454	1.444765652185521	3.177279905778957	9.272865976069895	26.082737760647568	25.62167081560012	10.267940790706124	7.568457399823279	5.264461040177612	3.3030862710457014	1.8743810059155355	0.8893439331887669	0.5373537835595045	0.3506517840413202	0.23889825744799847	0.24692845097566227	0.2442517197997744	0.16930324687491224	0.09636232233196586	0.034128322492571236	0.029444042934767344	0.010037741909579775	0.01204529029149573	0.002007548381915955	0.006022645145747865	0.00803019352766382	0.002007548381915955	0.0	0.006022645145747865	0.0	0.0	0.0	0.0	0.0	0.002007548381915955	0.002007548381915955	0.0	0.002007548381915955	0.002007548381915955	0.002007548381915955	0.0	0.002007548381915955	0.0	0.002007548381915955	0.002007548381915955	0.0	0.0	0.0	0.0	0.0
DR1018-SAH_1_val_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006877184938964914	0.0	0.0	0.0	0.0018339159837239768	0.0013754369877929829	0.0027508739755859658	0.0027508739755859658	0.016276004355550294	0.06258238294458071	0.14877643417960768	0.39956444495386145	0.7349418304773851	1.1604103387013434	1.4258696773453852	2.4778497335090783	5.428620551320839	8.271648805089164	11.026878331136635	12.79683649492812	14.776090320361881	13.341509542094043	12.702389821766474	8.392687260015089	3.8482434523467646	1.8669264714310159	0.6212390394864988	0.2854031749670438	0.12264313141154096	0.0485987735686854	0.022694710298584216	0.0036678319674479536	0.004126310963378949	0.0034385924694824575	0.0006877184938964914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
