"x"
"ASV_2133:g__WD2101_soil_group"
"ASV_4953:uncultured_planctomycete"
"ASV_1797:g__WD2101_soil_group"
"ASV_1945:g__WD2101_soil_group"
"ASV_2459:g__WD2101_soil_group"
"ASV_779:g__WD2101_soil_group"
"ASV_3277:g__WD2101_soil_group"
"ASV_2588:g__WD2101_soil_group"
"ASV_2479:g__WD2101_soil_group"
"ASV_519:g__WD2101_soil_group"
"ASV_4168:g__WD2101_soil_group"
"ASV_1035:uncultured_Planctomycetaceae"
"ASV_3851:uncultured_Planctomycetaceae"
"ASV_3441:uncultured_Planctomycetaceae"
"ASV_1371:uncultured_Planctomycetaceae"
"ASV_1218:g__Pir4_lineage"
"ASV_4629:g__Pir4_lineage"
"ASV_1560:g__Pir4_lineage"
"ASV_3995:g__Pir4_lineage"
"ASV_4606:g__Pir4_lineage"
"ASV_1575:uncultured_Planctomycetaceae"
"ASV_800:uncultured_Planctomycetaceae"
"ASV_2850:uncultured_Planctomycetaceae"
"ASV_3907:g__Pir4_lineage"
"ASV_2865:g__Pir4_lineage"
"ASV_498:g__Pir4_lineage"
"ASV_5017:g__Pir4_lineage"
"ASV_4455:uncultured_Pirellula"
"ASV_6045:uncultured_soil"
"ASV_5313:uncultured_soil"
"ASV_6046:g__Pirellula"
"ASV_2055:f__Pirellulaceae"
"ASV_4948:f__Pirellulaceae"
"ASV_2265:f__Pirellulaceae"
"ASV_3306:f__Pirellulaceae"
"ASV_3650:f__Pirellulaceae"
"ASV_4561:f__Pirellulaceae"
"ASV_4814:f__Pirellulaceae"
"ASV_5956:f__Pirellulaceae"
"ASV_3273:f__Pirellulaceae"
"ASV_4602:g__SH-PL14"
"ASV_1044:g__Gemmata"
"ASV_1538:Gemmata_sp."
"ASV_4461:g__Gemmata"
"ASV_3188:Gemmata_sp."
"ASV_1768:g__Gemmata"
"ASV_1785:g__Gemmata"
"ASV_2570:g__Gemmata"
"ASV_3122:g__Gemmata"
"ASV_6023:g__Fimbriiglobus"
"ASV_3283:f__Gemmataceae"
"ASV_4457:f__Gemmataceae"
"ASV_2278:f__Gemmataceae"
"ASV_4459:f__Gemmataceae"
"ASV_3143:g__Gemmataceae"
"ASV_5897:g__Gemmata"
"ASV_5520:g__Gemmata"
"ASV_1604:f__Gemmataceae"
"ASV_4144:f__Gemmataceae"
"ASV_5049:f__Gemmataceae"
"ASV_5834:uncultured_planctomycete"
"ASV_1381:f__Gemmataceae"
"ASV_1673:f__Gemmataceae"
"ASV_4958:f__Gemmataceae"
"ASV_3087:f__Gemmataceae"
"ASV_1163:g__Aquisphaera"
"ASV_1662:g__Singulisphaera"
"ASV_6254:Singulisphaera_sp."
"ASV_1048:uncultured_Prosthecobacter"
"ASV_939:uncultured_Prosthecobacter"
"ASV_165:g__Candidatus_Udaeobacter"
"ASV_332:uncultured_Prosthecobacter"
"ASV_1174:g__Candidatus_Udaeobacter"
"ASV_49:g__Candidatus_Udaeobacter"
"ASV_845:g__Candidatus_Udaeobacter"
"ASV_972:Spartobacteria_bacterium"
"ASV_74:Spartobacteria_bacterium"
"ASV_191:g__Candidatus_Udaeobacter"
"ASV_1169:g__Candidatus_Udaeobacter"
"ASV_1733:g__Candidatus_Udaeobacter"
"ASV_2160:g__Candidatus_Udaeobacter"
"ASV_1065:g__Candidatus_Xiphinematobacter"
"ASV_243:g__Candidatus_Xiphinematobacter"
"ASV_720:g__Candidatus_Xiphinematobacter"
"ASV_169:g__Candidatus_Xiphinematobacter"
"ASV_755:g__Candidatus_Xiphinematobacter"
"ASV_89:g__Candidatus_Xiphinematobacter"
"ASV_300:g__Candidatus_Xiphinematobacter"
"ASV_5256:g__Candidatus_Xiphinematobacter"
"ASV_233:g__Candidatus_Xiphinematobacter"
"ASV_2469:uncultured_soil"
"ASV_3237:uncultured_soil"
"ASV_2524:uncultured_soil"
"ASV_956:uncultured_Acidobacteria"
"ASV_5310:g__Subgroup_25"
"ASV_1000:uncultured_Acidobacteriaceae"
"ASV_3462:g__Vicinamibacteraceae"
"ASV_3141:g__Vicinamibacteraceae"
"ASV_815:g__Vicinamibacteraceae"
"ASV_3797:g__Vicinamibacteraceae"
"ASV_1941:g__Vicinamibacteraceae"
"ASV_704:g__Vicinamibacteraceae"
"ASV_371:g__Vicinamibacteraceae"
"ASV_2287:g__Vicinamibacteraceae"
"ASV_5156:g__Vicinamibacteraceae"
"ASV_3624:g__Vicinamibacteraceae"
"ASV_1958:g__Vicinamibacteraceae"
"ASV_3850:g__Vicinamibacteraceae"
"ASV_3648:g__Vicinamibacteraceae"
"ASV_2430:g__Vicinamibacteraceae"
"ASV_982:g__Vicinamibacteraceae"
"ASV_5658:g__Vicinamibacteraceae"
"ASV_1043:f__Vicinamibacteraceae"
"ASV_2247:f__Vicinamibacteraceae"
"ASV_635:f__Vicinamibacteraceae"
"ASV_1129:f__Vicinamibacteraceae"
"ASV_2451:f__Vicinamibacteraceae"
"ASV_1964:f__Vicinamibacteraceae"
"ASV_3437:f__Vicinamibacteraceae"
"ASV_1221:g__Vicinamibacteraceae"
"ASV_576:g__Vicinamibacteraceae"
"ASV_1441:g__Vicinamibacteraceae"
"ASV_195:g__Vicinamibacteraceae"
"ASV_2096:g__Vicinamibacteraceae"
"ASV_1753:g__Vicinamibacteraceae"
"ASV_2845:g__Vicinamibacteraceae"
"ASV_3877:g__Vicinamibacteraceae"
"ASV_1812:g__Vicinamibacteraceae"
"ASV_2723:g__Vicinamibacteraceae"
"ASV_4373:g__Vicinamibacteraceae"
"ASV_5584:g__Vicinamibacteraceae"
"ASV_6233:g__Vicinamibacteraceae"
"ASV_2163:g__Vicinamibacteraceae"
"ASV_472:g__Vicinamibacteraceae"
"ASV_3120:g__Vicinamibacteraceae"
"ASV_732:g__Vicinamibacteraceae"
"ASV_1692:g__Vicinamibacteraceae"
"ASV_1698:g__Vicinamibacteraceae"
"ASV_4819:g__Vicinamibacteraceae"
"ASV_1466:uncultured_Acidobacteriales"
"ASV_742:g__Vicinamibacteraceae"
"ASV_717:g__Vicinamibacteraceae"
"ASV_839:g__Vicinamibacteraceae"
"ASV_3792:g__Vicinamibacteraceae"
"ASV_817:g__Vicinamibacteraceae"
"ASV_3467:g__Vicinamibacteraceae"
"ASV_2727:uncultured_Acidobacteriales"
"ASV_1237:g__Vicinamibacteraceae"
"ASV_2502:g__Vicinamibacteraceae"
"ASV_1418:g__Vicinamibacteraceae"
"ASV_277:g__Vicinamibacteraceae"
"ASV_978:g__Vicinamibacteraceae"
"ASV_616:uncultured_Acidobacteriales"
"ASV_789:uncultured_Acidobacteriales"
"ASV_5534:g__Vicinamibacteraceae"
"ASV_4821:g__Luteitalea"
"ASV_2574:g__Vicinamibacter"
"ASV_5100:Vicinamibacter_silvestris"
"ASV_1291:o__Vicinamibacterales"
"ASV_785:o__Vicinamibacterales"
"ASV_2656:o__Vicinamibacterales"
"ASV_1452:o__Vicinamibacterales"
"ASV_5196:uncultured_Acidobacteria"
"ASV_5756:uncultured_Acidobacteria"
"ASV_1879:uncultured_Acidobacteria"
"ASV_2351:uncultured_Acidobacteria"
"ASV_2827:uncultured_Acidobacteria"
"ASV_2046:o__Vicinamibacterales"
"ASV_3305:o__Vicinamibacterales"
"ASV_787:o__Vicinamibacterales"
"ASV_4854:o__Vicinamibacterales"
"ASV_5241:o__Vicinamibacterales"
"ASV_980:o__Vicinamibacterales"
"ASV_1394:o__Vicinamibacterales"
"ASV_2683:o__Vicinamibacterales"
"ASV_4023:o__Vicinamibacterales"
"ASV_3024:o__Vicinamibacterales"
"ASV_4857:o__Vicinamibacterales"
"ASV_5104:o__Vicinamibacterales"
"ASV_1499:o__Vicinamibacterales"
"ASV_4675:o__Vicinamibacterales"
"ASV_1508:o__Vicinamibacterales"
"ASV_2264:o__Vicinamibacterales"
"ASV_3175:o__Vicinamibacterales"
"ASV_4959:o__Vicinamibacterales"
"ASV_3069:o__Vicinamibacterales"
"ASV_2559:uncultured_Acidobacteriaceae"
"ASV_5466:uncultured_Acidobacteriales"
"ASV_3571:o__Vicinamibacterales"
"ASV_853:o__Vicinamibacterales"
"ASV_3421:o__Vicinamibacterales"
"ASV_2906:o__Vicinamibacterales"
"ASV_561:o__Vicinamibacterales"
"ASV_2474:uncultured_Acidobacteriaceae"
"ASV_3848:uncultured_Acidobacteriaceae"
"ASV_4534:uncultured_Acidobacteriaceae"
"ASV_836:uncultured_Acidobacteriaceae"
"ASV_3511:uncultured_Acidobacteriaceae"
"ASV_2829:o__Vicinamibacterales"
"ASV_715:o__Vicinamibacterales"
"ASV_1674:o__Vicinamibacterales"
"ASV_1791:o__Vicinamibacterales"
"ASV_754:o__Vicinamibacterales"
"ASV_3625:o__Vicinamibacterales"
"ASV_5426:o__Vicinamibacterales"
"ASV_653:o__Vicinamibacterales"
"ASV_2575:g__Edaphobacter"
"ASV_278:g__Edaphobacter"
"ASV_3532:g__Acidipila"
"ASV_2183:g__Subgroup_5"
"ASV_588:g__Subgroup_5"
"ASV_1406:g__Subgroup_5"
"ASV_3125:g__Subgroup_5"
"ASV_5309:g__Subgroup_5"
"ASV_1231:g__Subgroup_5"
"ASV_5952:g__Subgroup_5"
"ASV_1501:g__Subgroup_11"
"ASV_1341:uncultured_Acidimicrobiia"
"ASV_234:uncultured_Acidimicrobiia"
"ASV_911:uncultured_Acidimicrobiia"
"ASV_175:uncultured_Acidimicrobiia"
"ASV_520:uncultured_Acidimicrobiia"
"ASV_1617:uncultured_Acidimicrobiia"
"ASV_401:uncultured_Acidimicrobiia"
"ASV_2597:uncultured_Acidimicrobiia"
"ASV_791:uncultured_Acidimicrobiia"
"ASV_674:uncultured_Acidimicrobiia"
"ASV_1409:g__Iamia"
"ASV_5688:o__Microtrichales"
"ASV_1015:f__Ilumatobacteraceae"
"ASV_1395:f__Ilumatobacteraceae"
"ASV_111:f__Ilumatobacteraceae"
"ASV_463:f__Ilumatobacteraceae"
"ASV_589:f__Ilumatobacteraceae"
"ASV_951:f__Ilumatobacteraceae"
"ASV_2825:f__Ilumatobacteraceae"
"ASV_3656:f__Ilumatobacteraceae"
"ASV_572:g__Ilumatobacter"
"ASV_925:g__Ilumatobacter"
"ASV_2633:f__Ilumatobacteraceae"
"ASV_5644:uncultured_Acidimicrobiaceae"
"ASV_5753:f__Ilumatobacteraceae"
"ASV_2779:f__Ilumatobacteraceae"
"ASV_1334:g__Iamia"
"ASV_1949:g__Iamia"
"ASV_1739:g__IMCC26256"
"ASV_3469:wastewater_metagenome"
"ASV_3576:wastewater_metagenome"
"ASV_1211:o__Microtrichales"
"ASV_4950:o__Microtrichales"
"ASV_1393:uncultured_Acidimicrobiia"
"ASV_584:g__IMCC26256"
"ASV_1554:g__IMCC26256"
"ASV_2743:g__IMCC26256"
"ASV_3041:g__IMCC26256"
"ASV_3843:g__IMCC26256"
"ASV_578:g__IMCC26256"
"ASV_747:g__IMCC26256"
"ASV_5384:uncultured_Ferrimicrobium"
"ASV_2571:g__IMCC26256"
"ASV_4376:g__IMCC26256"
"ASV_868:g__IMCC26256"
"ASV_2088:g__IMCC26256"
"ASV_3302:g__IMCC26256"
"ASV_5594:g__IMCC26256"
"ASV_3551:uncultured_Ferrimicrobium"
"ASV_1563:uncultured_Acidimicrobiia"
"ASV_1878:g__IMCC26256"
"ASV_1933:g__IMCC26256"
"ASV_2010:uncultured_Acidothermaceae"
"ASV_3420:g__IMCC26256"
"ASV_896:g__Rubrobacter"
"ASV_2815:c__Actinobacteriota"
"ASV_106:uncultured_Actinomycetales"
"ASV_1004:g__Streptomyces"
"ASV_1852:g__Streptomyces"
"ASV_984:g__Streptomyces"
"ASV_1898:g__Streptomyces"
"ASV_2573:g__Streptomyces"
"ASV_5643:g__Acidothermus"
"ASV_1223:g__Actinomadura"
"ASV_1579:g__Actinoallomurus"
"ASV_5835:g__Actinoallomurus"
"ASV_2589:g__Actinomadura"
"ASV_1908:bacterium_Ellin334"
"ASV_1068:f__Streptosporangiaceae"
"ASV_2813:Acrocarpospora_sp."
"ASV_4349:g__Sphaerisporangium"
"ASV_3445:g__Sphaerisporangium"
"ASV_5004:Sphaerisporangium_sp."
"ASV_3854:g__Streptosporangiaceae"
"ASV_4337:f__Streptosporangiaceae"
"ASV_949:g__Nonomuraea"
"ASV_425:g__Nonomuraea"
"ASV_3977:g__Streptosporangium"
"ASV_1524:g__Streptomyces"
"ASV_2957:g__Streptomyces"
"ASV_805:g__Streptomyces"
"ASV_129:g__Streptomyces"
"ASV_3940:g__Streptomyces"
"ASV_5121:g__Streptomyces"
"ASV_1571:g__Streptomyces"
"ASV_725:g__Streptomyces"
"ASV_3742:g__Streptomyces"
"ASV_559:uncultured_streptomycete"
"ASV_1712:g__Streptomyces"
"ASV_3875:g__Streptomyces"
"ASV_1241:g__Streptomyces"
"ASV_5778:g__Streptomyces"
"ASV_94:g__Streptomyces"
"ASV_2318:g__Streptomyces"
"ASV_2785:g__Streptomyces"
"ASV_42:g__Streptomyces"
"ASV_1276:uncultured_actinobacterium"
"ASV_2268:f__Propionibacteriaceae"
"ASV_2711:g__Jiangella"
"ASV_1030:g__Nocardioides"
"ASV_4861:g__Nocardioides"
"ASV_669:g__Nocardioides"
"ASV_2427:g__Nocardioides"
"ASV_788:g__Nocardioides"
"ASV_1763:g__Nocardioides"
"ASV_417:g__Nocardioides"
"ASV_1555:g__Nocardioides"
"ASV_1893:g__Nocardioides"
"ASV_647:Nocardioides_islandensis"
"ASV_343:g__Nocardioides"
"ASV_5107:g__Nocardioides"
"ASV_894:g__Nocardioides"
"ASV_3207:g__Nocardioides"
"ASV_2205:g__Nocardioides"
"ASV_116:g__Nocardioides"
"ASV_130:f__Nocardioidaceae"
"ASV_3526:uncultured_organism"
"ASV_4772:uncultured_organism"
"ASV_1327:Actinopolymorpha_singaporensis"
"ASV_771:g__Actinopolymorpha"
"ASV_2745:g__Actinopolymorpha"
"ASV_2166:g__Flindersiella"
"ASV_216:g__Kribbella"
"ASV_196:g__Kribbella"
"ASV_869:g__Kribbella"
"ASV_2437:g__Actinospica"
"ASV_544:actinobacterium_645283"
"ASV_1455:Actinophytocola_sp."
"ASV_1491:g__Actinophytocola"
"ASV_390:g__Actinophytocola"
"ASV_224:Actinophytocola_sp."
"ASV_3739:g__Actinophytocola"
"ASV_3653:g__Pseudonocardia"
"ASV_3853:g__Pseudonocardia"
"ASV_6085:g__Pseudonocardia"
"ASV_4146:g__Pseudonocardia"
"ASV_2548:g__Pseudonocardia"
"ASV_314:g__Pseudonocardia"
"ASV_4340:g__Kibdelosporangium"
"ASV_921:f__Pseudonocardiaceae"
"ASV_4141:g__Actinophytocola"
"ASV_456:f__Micromonosporaceae"
"ASV_222:f__Micromonosporaceae"
"ASV_1230:f__Micromonosporaceae"
"ASV_327:f__Micromonosporaceae"
"ASV_4339:g__Rugosimonospora"
"ASV_2709:f__Micromonosporaceae"
"ASV_3621:g__Catellatospora"
"ASV_1718:f__Micromonosporaceae"
"ASV_900:g__Actinoplanes"
"ASV_1215:uncultured_actinobacterium"
"ASV_1707:uncultured_actinobacterium"
"ASV_1422:uncultured_actinobacterium"
"ASV_3673:f__Micromonosporaceae"
"ASV_6041:f__Micromonosporaceae"
"ASV_3845:f__Micromonosporaceae"
"ASV_600:g__Virgisporangium"
"ASV_218:g__Virgisporangium"
"ASV_476:g__Virgisporangium"
"ASV_940:g__Dactylosporangium"
"ASV_486:g__Dactylosporangium"
"ASV_906:f__Micromonosporaceae"
"ASV_944:f__Micromonosporaceae"
"ASV_2344:f__Micromonosporaceae"
"ASV_5332:f__Micromonosporaceae"
"ASV_1761:f__Micromonosporaceae"
"ASV_2252:f__Micromonosporaceae"
"ASV_2701:f__Micromonosporaceae"
"ASV_749:f__Micromonosporaceae"
"ASV_2715:f__Micromonosporaceae"
