"x"
"ASV_25:g__Candidatus_Udaeobacter"
"ASV_134:g__Candidatus_Udaeobacter"
"ASV_68:g__Candidatus_Udaeobacter"
"ASV_165:g__Candidatus_Udaeobacter"
"ASV_321:g__Candidatus_Udaeobacter"
"ASV_24:uncultured_Prosthecobacter"
"ASV_174:uncultured_Spartobacteria"
"ASV_266:uncultured_Spartobacteria"
"ASV_186:g__Candidatus_Udaeobacter"
"ASV_74:Spartobacteria_bacterium"
"ASV_30:g__Candidatus_Udaeobacter"
"ASV_252:g__Candidatus_Udaeobacter"
"ASV_373:g__Candidatus_Udaeobacter"
"ASV_43:g__Candidatus_Udaeobacter"
"ASV_176:uncultured_Prosthecobacter"
"ASV_215:g__Candidatus_Udaeobacter"
"ASV_214:g__Candidatus_Udaeobacter"
"ASV_89:g__Candidatus_Xiphinematobacter"
"ASV_39:uncultured_soil"
"ASV_120:g__Candidatus_Xiphinematobacter"
"ASV_168:g__Candidatus_Xiphinematobacter"
"ASV_201:g__Candidatus_Xiphinematobacter"
"ASV_58:g__Acidipila"
"ASV_278:g__Edaphobacter"
"ASV_15:g__Acidipila"
"ASV_51:g__Acidipila"
"ASV_140:g__Acidipila"
"ASV_122:Acidicapsa_sp."
"ASV_23:Acidicapsa_sp."
"ASV_162:Acidicapsa_sp."
"ASV_111:f__Ilumatobacteraceae"
"ASV_747:g__IMCC26256"
"ASV_106:uncultured_Actinomycetales"
"ASV_129:g__Streptomyces"
"ASV_94:g__Streptomyces"
"ASV_42:g__Streptomyces"
"ASV_130:f__Nocardioidaceae"
"ASV_327:f__Micromonosporaceae"
"ASV_156:g__Asanoa"
"ASV_119:g__Mycobacterium"
"ASV_250:g__Mycobacterium"
"ASV_364:g__Mycobacterium"
"ASV_211:o__Gaiellales"
"ASV_142:uncultured_Conexibacter"
"ASV_172:g__MB-A2-108"
"ASV_257:Bacillus_nealsonii"
"ASV_113:g__Bacillus"
"ASV_98:g__Bacillus"
"ASV_161:g__Bacillus"
"ASV_72:g__Bacillus"
"ASV_157:Bacillus_endoradicis"
"ASV_90:g__Bacillus"
"ASV_105:Bacillus_asahii"
"ASV_272:g__Bacillus"
"ASV_255:g__Candidatus_Solibacter"
"ASV_427:uncultured_Acidobacteria"
"ASV_114:uncultured_Acidobacteria"
"ASV_86:uncultured_Acidobacteria"
"ASV_189:g__Subgroup_2"
"ASV_293:g__Rokubacteriales"
"ASV_844:g__Pajaroellobacter"
"ASV_194:g__bacteriap25"
"ASV_69:uncultured_soil"
"ASV_12:f__Caulobacteraceae"
"ASV_22:f__Caulobacteraceae"
"ASV_2:f__Caulobacteraceae"
"ASV_251:f__Caulobacteraceae"
"ASV_304:f__Caulobacteraceae"
"ASV_518:Nordella_oligomobilis"
"ASV_104:g__Pedomicrobium"
"ASV_109:g__Pedomicrobium"
"ASV_112:bacterium_enrichment"
"ASV_322:f__Xanthobacteraceae"
"ASV_47:f__Xanthobacteraceae"
"ASV_103:f__Xanthobacteraceae"
"ASV_50:f__Xanthobacteraceae"
"ASV_18:f__Xanthobacteraceae"
"ASV_14:f__Xanthobacteraceae"
